User,text,time
tsukiji,"作業報告
論文の修正
参考文献の順序が滅茶苦茶だったのを修正しました。
また論文の情報を追記しました。
英語の論文について3つまとめました。内容をまとめた＆英語化して論文に挿入する作業を明日にやろうかと思います。
選んだ論文
A semantic-grained perspective of latent knowledge modeling
P. Della Rocca, S. Senatore, V. Loia
JUL 2017, vol.36, pp.52-67, 2016
概要　
この研究では文書検索システムにおいて検索対象の文章に対して潜在意味解析(LSA)とLDA(Latent Dirichlet Allocation)の二つのトピックモデル(機械学習)を適応することで文章に含まれる細かい部分のトピックを表すことで、検索の精度を上げている。

SNS user classification and its application to obscure POI discovery
CY. Zhuang, Q. Ma, M. Yoshikawa
FEB 2017, vol.76, no.4, pp.5461-5487, 2016

Experts community memory for entity similarity functions recommendation
SH. Ryu, B.Benatallah
FEB 10 2017, vol.379, pp338-355,2016",1496760358.129119,2017-06-06 23:45:58.129119
ko-hei,"6/6 作業報告
・クロスチェックで指摘された部分の修正
・ログデータ機能を実装するための情報収集
そもそもvue.jsがわからないので，vueの勉強をしつつ，石川君が途中まで作ってくれたログの部分を修正していこうと思います。",1496748934.542643,2017-06-06 20:35:34.542643
kaiseiaoki,スライドを修正しました,1496746777.119078,2017-06-06 19:59:37.119078
kaiseiaoki,録音データを共有するためのアプリケーション開発しました,1496746719.107413,2017-06-06 19:58:39.107413
kaiseiaoki,6/6 作業報告,1496746642.092299,2017-06-06 19:57:22.092299
shohei516,ツイートを取得するためのプログラムについての学習,1496731523.901104,2017-06-06 15:45:23.901104
shohei516,スライドの修正,1496731488.895717,2017-06-06 15:44:48.895717
shohei516,6/6 作業報告,1496731480.894569,2017-06-06 15:44:40.894569
tsukiji,"6/7 作業報告
論文の翻訳
実験結果と考察以外の文章をすべて翻訳しました。
現在進行形で実験データの表の調整、参考文献の記入を行っています
次にやることとして英語の論文を見つける、実験結果を取り直すか検討するを予定しています
データはOneDriveのPacificRimのフォルダにアップしました",1496661377.590628,2017-06-05 20:16:17.590628
ishikawa,"6/2 作業報告
・TeamViewerの導入
リモートで開発が出来るようにTeamViewerの導入と、二段階認証の設定をしました
・Dash ButtonとSlackの連携
Slackのトークンを取得し、Dash Buttonを押したらSlackにチャットが投稿されるところまでをRubyで勉強しながら作りました
（Rubyの複数のバージョンを導入する方法や、プラグインの管理方法などを学んでました）",1496396447.328803,2017-06-02 18:40:47.328803
yuta,ログインプログラムの改良,1496394976.992055,2017-06-02 18:16:16.992055
yuta,PHPの勉強,1496394965.989546,2017-06-02 18:16:05.989546
yuta,6/2 作業報告,1496394956.987514,2017-06-02 18:15:56.987514
shohei516,Twitter REST APIの学習(特定の条件を基にデータを取り出すところを中心に),1496385628.120036,2017-06-02 15:40:28.120036
shohei516,↑ 月曜に一回OneDriveにアップ(クロスチェック),1496385539.107794,2017-06-02 15:38:59.107794
shohei516,一昨日に頂いた意見を基にスライドを修正,1496385496.101446,2017-06-02 15:38:16.101446
shohei516,6/2 作業報告,1496385461.096774,2017-06-02 15:37:41.096774
matsuoka,"6/1 作業報告
TensorFlowの手書き文字認識のサンプルコードを動かして画像認識の大まかな流れを学びました",1496323274.708298,2017-06-01 22:21:14.708298
tsukiji,"作業報告 6/1
論文翻訳：提案手法の図を翻訳しました
ディープラーニングの本を読み進めました。ニューラルネットワークと分類の方式について学びました
今は学習の工程の場面まで読んでいます",1496322866.575258,2017-06-01 22:14:26.575258
ishikawa,"6/1 作業報告
・環境構築
研究室にあるLenovoにRubyとRuby on Railsの開発ができる環境を構築しました
・スライドの修正
指摘された、。と，．を確認し、統一させました",1496320207.831386,2017-06-01 21:30:07.831386
ko-hei,"6/1 作業報告

スライドを修正、加筆
アイディア出し

地域発音英語音声から、学習者が音声を選択できるよう(聞き取りやすい発音を選択or聞き取りづらい発音にチャレンジするよう選択)できるようにすることで、地域発音英語を学べるだけでなく、学習者の意欲向上にも繋がると考えました。",1496304416.327468,2017-06-01 17:06:56.327468
tsukiji,"5/30 作業報告
論文の英訳
・テンプレートに合わせた状態で1章と2章と3章の冒頭部分と概要図を加えました",1496147307.217779,2017-05-30 21:28:27.217779
shohei516,(名称や、そのAPIは何を提供しているか等),1496126063.807988,2017-05-30 15:34:23.807988
shohei516,鉄道や位置情報に関するAPIの調査,1496126036.804418,2017-05-30 15:33:56.804418
shohei516,Twitter APIの調査(変数など),1496126023.802815,2017-05-30 15:33:43.802815
shohei516,昨日のクロスチェックを基に、明日のゼミ用のスライドを修正,1496126003.800089,2017-05-30 15:33:23.800089
shohei516,5/30 作業報告,1496125974.796219,2017-05-30 15:32:54.796219
takano,<@U0JAEV08K> <@U105P17QT> 実装が進んでいるようで良いですね。,1495852747.003075,2017-05-27 11:39:07.003075
kaiseiaoki,"5/26 作業報告
正解例の音声を聴ける機能を追加しました　
文字列処理について学習しました",1495802062.855153,2017-05-26 21:34:22.855153
tsukiji,"5/26 作業報告
ログを収集するプログラムの修正
動作が止まるバグを修復
時間（日にち）ごとに複数のチャンネルのログを結合するプログラムの作成
リソースを開く工程で区具合があったので土日に直します",1495794867.588837,2017-05-26 19:34:27.588837
shohei516,ゼミでスライドの発表(月曜までに今日言われたコメントを基にスライドに追加･修正する),1495619614.644367,2017-05-24 18:53:34.644367
shohei516,Twiiter APIの学習,1495619373.587673,2017-05-24 18:49:33.587673
shohei516,5/24 作業報告,1495619366.585908,2017-05-24 18:49:26.585908
kurihara,"* スライドの作成
* 関連研究の調査",1495549503.541651,2017-05-23 23:25:03.541651
shohei516,明日のセミナーのスライドを先週の意見をもとに加筆･修正,1495520675.503532,2017-05-23 15:24:35.503532
shohei516,"Twitter APIの学習(変数, PHPからTwitterにつぶやきを投稿してみた)。",1495520625.496866,2017-05-23 15:23:45.496866
shohei516,5/23 作業報告,1495520599.493317,2017-05-23 15:23:19.493317
ko-hei,"5/22 作報告
・ゼミスライドの修正、追加
　研究課題および技術的な要素に関する考察を、先行研究を軸に考えなおしました。
・音声録音アプリの開発に関する、仕様や実装についての相談を青木君と行いました。",1495458598.970275,2017-05-22 22:09:58.970275
tsukiji,"5/22 作業報告
・実装に関するスライドの作成
どのような情報を対象とするのか、どのような分析ができる結果を得るのか、実装の見込み
・KBSの論文の英訳
今週中に先生に出したいです",1495450296.154466,2017-05-22 19:51:36.154466
kaiseiaoki,"5/22 作業報告
・上村くんとの研究の共同部分である音声データ収集の録音アプリの開発をしました
・それについて今後についての相談をしました",1495449637.026836,2017-05-22 19:40:37.026836
t.kasai,"5/22 作業報告
・現状の提案システムの実装見込みをスライドに追記
・研究計画書に前回の先生の意見を反映",1495447354.556648,2017-05-22 19:02:34.556648
matsuoka,"5/22 作業報告
･魚の行動パターンから水質異常を判定する論文があったので研究に活かせるか検討中
･TensorFlowでは画像のサイズを一定の正方形にしなくてはいけないのでトリミングするシステムの調査(OpenCV または 手作業)",1495435509.987261,2017-05-22 15:45:09.987261
shohei516,(まだツイート取得までには至っていないので、なるべく早めにエラーを修正する),1495433093.666593,2017-05-22 15:04:53.666593
shohei516,TwitterAPIについての学習,1495433038.659313,2017-05-22 15:03:58.659313
shohei516,ゼミのスライドの修正,1495433026.657488,2017-05-22 15:03:46.657488
shohei516,5/22 作業報告,1495433010.655461,2017-05-22 15:03:30.655461
takano,<@U0JAEV08K> チャンネル毎に特徴があるのですね。興味深い考察だと思います。,1495354707.662525,2017-05-21 17:18:27.662525
tsukiji,"5/20 作業報告
・ログ収集の続き
他のチャンネルのログをいくつか取得しました。
grad2017は院生と先生の内容なので専門性が高いものが得られる可能性がある
seminar2017も同様に卒研に関する内容が得られるのではないか
generalは他のチャンネルとの時系列を見たときにその時の研究室の様子(どのようなことがあったのか)が関連付けできるような情報が入ってそうなので、取得しました。明日分類とかやってみます",1495279937.220013,2017-05-20 20:32:17.220013
tsukiji,"5/19 作業報告
slackAPIを用いたログの出力と時間・ユーザ名・内容をcsvファイルに出力するプログラムの作成
これを基に時系列で分類したものやほかの方法でいろいろ試して研究で使えるような情報が得られるか試してみます",1495194630.902477,2017-05-19 20:50:30.902477
matsuoka,"5/19 作業報告
･機械学習について、勾配降下法や学習率について要点をまとめ、学習しました
･TensorFlowの特徴を調べました",1495181015.032464,2017-05-19 17:03:35.032464
kaiseiaoki,"5/18 作業報告
・発音の評価について調査しました、主にリンキングについて調査しました
・単語の区切りに注目して判定をとることも視野にいれようと考えました
・ユーザ情報を格納するデータベースについて学習しました",1495105335.766319,2017-05-18 20:02:15.766319
